"State.Name","Year","Deaths","State_ID","LogDeaths","ExistingPolicy","Law","LawDateforMap","LawDate","LawDateMonth","MedicaidPolicyDate","MedicaidPolicy","MedicaidPolicyDateMonth","AnyPolicyDateforMap","AnyPolicyDate","ExistingPDMP","PhysicianDensity2009","PhysicianDensity2019","PhysicianDensity","Pop2010","Pop2020","Pop2022","AgeAdjDeathRate","AvgTemp","LogAvgTemp","PoliticalLeaning","OpioidPrescribingRate"
"Arkansas",2021,171,4,5.14749447681345,0,1,2018,2019,201808,2018,1,201803,2018,2018,1,20.4,22.6,21.5,2915918,3011555,3045637,908.7,61.7555555555556,4.12318393997218,"Republican",5.129
"Arkansas",2022,113,4,4.7361984483945,0,1,2018,2019,201808,2018,1,201803,2018,2018,1,20.4,22.6,21.5,2915918,3011555,3045637,908.7,61.7555555555556,4.12318393997218,"Republican",5.129
"California",2015,510,5,6.2363695902037,0,0,0,0,0,0,0,0,0,0,0,26.2,29.4,27.8,37253956,39538245,39029342,632.9,59.8777777777778,4.09230544760323,"Democrat",3.878
"California",2016,571,5,6.3491389913798,0,0,0,0,0,0,0,0,0,0,0,26.2,29.4,27.8,37253956,39538245,39029342,632.9,59.8777777777778,4.09230544760323,"Democrat",3.878
"California",2017,761,5,6.63594655568665,0,0,0,0,0,0,0,0,0,0,0,26.2,29.4,27.8,37253956,39538245,39029342,632.9,59.8777777777778,4.09230544760323,"Democrat",3.878
"California",2018,941,5,6.84800527457636,0,0,0,0,0,0,0,0,0,0,0,26.2,29.4,27.8,37253956,39538245,39029342,632.9,59.8777777777778,4.09230544760323,"Democrat",3.878
"California",2019,1240,5,7.12367278520461,0,0,0,0,0,0,0,0,0,0,0,26.2,29.4,27.8,37253956,39538245,39029342,632.9,59.8777777777778,4.09230544760323,"Democrat",3.878
"California",2020,2078,5,7.63964228785801,0,0,0,0,0,0,0,0,0,0,0,26.2,29.4,27.8,37253956,39538245,39029342,632.9,59.8777777777778,4.09230544760323,"Democrat",3.878
"California",2021,2535,5,7.83834331555712,0,0,0,0,0,0,0,0,0,0,0,26.2,29.4,27.8,37253956,39538245,39029342,632.9,59.8777777777778,4.09230544760323,"Democrat",3.878
"California",2022,2447,5,7.80302664363222,0,0,0,0,0,0,0,0,0,0,0,26.2,29.4,27.8,37253956,39538245,39029342,632.9,59.8777777777778,4.09230544760323,"Democrat",3.878
"Colorado",2015,182,6,5.20948615284142,0,1,2018,2018,201805,2015,1,201408,2014,2015,1,26.9,30.9,28.9,5029196,5773733,5839926,680.4,46.8888888888889,3.84778073669979,"Democrat",6.869
"Colorado",2016,196,6,5.28320372873799,0,1,2018,2018,201805,2015,1,201408,2014,2015,1,26.9,30.9,28.9,5029196,5773733,5839926,680.4,46.8888888888889,3.84778073669979,"Democrat",6.869
"Colorado",2017,229,6,5.4380793089232,0,1,2018,2018,201805,2015,1,201408,2014,2015,1,26.9,30.9,28.9,5029196,5773733,5839926,680.4,46.8888888888889,3.84778073669979,"Democrat",6.869
"Colorado",2018,228,6,5.43372200355424,0,1,2018,2018,201805,2015,1,201408,2014,2015,1,26.9,30.9,28.9,5029196,5773733,5839926,680.4,46.8888888888889,3.84778073669979,"Democrat",6.869
"Colorado",2019,284,6,5.65248918026865,0,1,2018,2018,201805,2015,1,201408,2014,2015,1,26.9,30.9,28.9,5029196,5773733,5839926,680.4,46.8888888888889,3.84778073669979,"Democrat",6.869
"Colorado",2020,422,6,6.04737217904628,0,1,2018,2018,201805,2015,1,201408,2014,2015,1,26.9,30.9,28.9,5029196,5773733,5839926,680.4,46.8888888888889,3.84778073669979,"Democrat",6.869
"Colorado",2021,537,6,6.28785856016178,0,1,2018,2018,201805,2015,1,201408,2014,2015,1,26.9,30.9,28.9,5029196,5773733,5839926,680.4,46.8888888888889,3.84778073669979,"Democrat",6.869
"Colorado",2022,476,6,6.16751649088834,0,1,2018,2018,201805,2015,1,201408,2014,2015,1,26.9,30.9,28.9,5029196,5773733,5839926,680.4,46.8888888888889,3.84778073669979,"Democrat",6.869
"Connecticut",2015,248,7,5.51745289646471,0,1,2016,2017,201607,0,0,0,2016,2017,1,36.6,38.9,37.75,3574097,3605942,3626205,672,51.0555555555556,3.93291436445952,"Democrat",3.883
"Connecticut",2016,377,7,5.93489419561959,0,1,2016,2017,201607,0,0,0,2016,2017,1,36.6,38.9,37.75,3574097,3605942,3626205,672,51.0555555555556,3.93291436445952,"Democrat",3.883
"Connecticut",2017,465,7,6.14418563412565,0,1,2016,2017,201607,0,0,0,2016,2017,1,36.6,38.9,37.75,3574097,3605942,3626205,672,51.0555555555556,3.93291436445952,"Democrat",3.883
"Connecticut",2018,361,7,5.89164421182577,0,1,2016,2017,201607,0,0,0,2016,2017,1,36.6,38.9,37.75,3574097,3605942,3626205,672,51.0555555555556,3.93291436445952,"Democrat",3.883
"Connecticut",2019,453,7,6.11809719804135,0,1,2016,2017,201607,0,0,0,2016,2017,1,36.6,38.9,37.75,3574097,3605942,3626205,672,51.0555555555556,3.93291436445952,"Democrat",3.883
"Connecticut",2020,459,7,6.13122648948314,0,1,2016,2017,201607,0,0,0,2016,2017,1,36.6,38.9,37.75,3574097,3605942,3626205,672,51.0555555555556,3.93291436445952,"Democrat",3.883
"Connecticut",2021,359,7,5.88610403145016,0,1,2016,2017,201607,0,0,0,2016,2017,1,36.6,38.9,37.75,3574097,3605942,3626205,672,51.0555555555556,3.93291436445952,"Democrat",3.883
"Connecticut",2022,398,7,5.98896141688986,0,1,2016,2017,201607,0,0,0,2016,2017,1,36.6,38.9,37.75,3574097,3605942,3626205,672,51.0555555555556,3.93291436445952,"Democrat",3.883
"Delaware",2015,44,8,3.80666248977032,0,1,2017,2017,201704,0,0,0,2017,2017,1,26.3,27.9,27.1,897934,989957,1018396,764.1,57.3111111111111,4.04849451611102,"Democrat",3.986
"Delaware",2016,72,8,4.29045944114839,0,1,2017,2017,201704,0,0,0,2017,2017,1,26.3,27.9,27.1,897934,989957,1018396,764.1,57.3111111111111,4.04849451611102,"Democrat",3.986
"Delaware",2017,131,8,4.88280192258637,0,1,2017,2017,201704,0,0,0,2017,2017,1,26.3,27.9,27.1,897934,989957,1018396,764.1,57.3111111111111,4.04849451611102,"Democrat",3.986
"Delaware",2018,197,8,5.28826703069454,0,1,2017,2017,201704,0,0,0,2017,2017,1,26.3,27.9,27.1,897934,989957,1018396,764.1,57.3111111111111,4.04849451611102,"Democrat",3.986
"Delaware",2019,233,8,5.4553211153577,0,1,2017,2017,201704,0,0,0,2017,2017,1,26.3,27.9,27.1,897934,989957,1018396,764.1,57.3111111111111,4.04849451611102,"Democrat",3.986
"Delaware",2020,153,8,5.03695260241363,0,1,2017,2017,201704,0,0,0,2017,2017,1,26.3,27.9,27.1,897934,989957,1018396,764.1,57.3111111111111,4.04849451611102,"Democrat",3.986
"Delaware",2021,141,8,4.95582705760126,0,1,2017,2017,201704,0,0,0,2017,2017,1,26.3,27.9,27.1,897934,989957,1018396,764.1,57.3111111111111,4.04849451611102,"Democrat",3.986
"Delaware",2022,145,8,4.98360662170834,0,1,2017,2017,201704,0,0,0,2017,2017,1,26.3,27.9,27.1,897934,989957,1018396,764.1,57.3111111111111,4.04849451611102,"Democrat",3.986
"District of Columbia",2015,0,9,0,0,0,0,0,0,2019,1,201810,2018,2019,0,74.1,72.8,73.45,601723,689546,671803,749.3,60.37,4.10049229280833,"Democrat",3.439
"District of Columbia",2016,11,9,2.484906649788,0,0,0,0,0,2019,1,201810,2018,2019,0,74.1,72.8,73.45,601723,689546,671803,749.3,60.37,4.10049229280833,"Democrat",3.439
"District of Columbia",2017,15,9,2.77258872223978,0,0,0,0,0,2019,1,201810,2018,2019,0,74.1,72.8,73.45,601723,689546,671803,749.3,60.37,4.10049229280833,"Democrat",3.439
"District of Columbia",2018,15,9,2.77258872223978,0,0,0,0,0,2019,1,201810,2018,2019,0,74.1,72.8,73.45,601723,689546,671803,749.3,60.37,4.10049229280833,"Democrat",3.439
"District of Columbia",2019,33,9,3.52636052461616,0,0,0,0,0,2019,1,201810,2018,2019,0,74.1,72.8,73.45,601723,689546,671803,749.3,60.37,4.10049229280833,"Democrat",3.439
"District of Columbia",2020,56,9,4.04305126783455,0,0,0,0,0,2019,1,201810,2018,2019,0,74.1,72.8,73.45,601723,689546,671803,749.3,60.37,4.10049229280833,"Democrat",3.439
"District of Columbia",2021,50,9,3.93182563272433,0,0,0,0,0,2019,1,201810,2018,2019,0,74.1,72.8,73.45,601723,689546,671803,749.3,60.37,4.10049229280833,"Democrat",3.439
"District of Columbia",2022,53,9,3.98898404656427,0,0,0,0,0,2019,1,201810,2018,2019,0,74.1,72.8,73.45,601723,689546,671803,749.3,60.37,4.10049229280833,"Democrat",3.439
"Florida",2015,758,10,6.63200177739563,0,1,2018,2019,201807,0,0,0,2018,2019,0,26,28.6,27.3,18801310,21538226,22244823,675.3,72.8111111111111,4.28786856870923,"Swing State",3.406
"Florida",2016,1379,10,7.22983877815125,0,1,2018,2019,201807,0,0,0,2018,2019,0,26,28.6,27.3,18801310,21538226,22244823,675.3,72.8111111111111,4.28786856870923,"Swing State",3.406
"Florida",2017,1641,10,7.40367029001237,0,1,2018,2019,201807,0,0,0,2018,2019,0,26,28.6,27.3,18801310,21538226,22244823,675.3,72.8111111111111,4.28786856870923,"Swing State",3.406
"Florida",2018,1552,10,7.34794382314869,0,1,2018,2019,201807,0,0,0,2018,2019,0,26,28.6,27.3,18801310,21538226,22244823,675.3,72.8111111111111,4.28786856870923,"Swing State",3.406
"Florida",2019,1665,10,7.41818082272679,0,1,2018,2019,201807,0,0,0,2018,2019,0,26,28.6,27.3,18801310,21538226,22244823,675.3,72.8111111111111,4.28786856870923,"Swing State",3.406
"Florida",2020,2288,10,7.73587031995257,0,1,2018,2019,201807,0,0,0,2018,2019,0,26,28.6,27.3,18801310,21538226,22244823,675.3,72.8111111111111,4.28786856870923,"Swing State",3.406
"Florida",2021,2219,10,7.70526247486633,0,1,2018,2019,201807,0,0,0,2018,2019,0,26,28.6,27.3,18801310,21538226,22244823,675.3,72.8111111111111,4.28786856870923,"Swing State",3.406
"Florida",2022,1832,10,7.5137092478397,0,1,2018,2019,201807,0,0,0,2018,2019,0,26,28.6,27.3,18801310,21538226,22244823,675.3,72.8111111111111,4.28786856870923,"Swing State",3.406
"Georgia",2015,389,11,5.96614673912369,0,0,0,0,0,0,0,0,0,0,1,21.3,24.4,22.85,9687653,10711937,10912876,814.7,65.4222222222222,4.18086199007845,"Swing State",4.455
"Georgia",2016,340,11,5.83188247728352,0,0,0,0,0,0,0,0,0,0,1,21.3,24.4,22.85,9687653,10711937,10912876,814.7,65.4222222222222,4.18086199007845,"Swing State",4.455
"Georgia",2017,465,11,6.14418563412565,0,0,0,0,0,0,0,0,0,0,1,21.3,24.4,22.85,9687653,10711937,10912876,814.7,65.4222222222222,4.18086199007845,"Swing State",4.455
"Georgia",2018,370,11,5.91620206260743,0,0,0,0,0,0,0,0,0,0,1,21.3,24.4,22.85,9687653,10711937,10912876,814.7,65.4222222222222,4.18086199007845,"Swing State",4.455
"Georgia",2019,370,11,5.91620206260743,0,0,0,0,0,0,0,0,0,0,1,21.3,24.4,22.85,9687653,10711937,10912876,814.7,65.4222222222222,4.18086199007845,"Swing State",4.455
"Georgia",2020,578,11,6.361302477573,0,0,0,0,0,0,0,0,0,0,1,21.3,24.4,22.85,9687653,10711937,10912876,814.7,65.4222222222222,4.18086199007845,"Swing State",4.455
"Georgia",2021,816,11,6.70563909486,0,0,0,0,0,0,0,0,0,0,1,21.3,24.4,22.85,9687653,10711937,10912876,814.7,65.4222222222222,4.18086199007845,"Swing State",4.455
"Georgia",2022,773,11,6.65157187358973,0,0,0,0,0,0,0,0,0,0,1,21.3,24.4,22.85,9687653,10711937,10912876,814.7,65.4222222222222,4.18086199007845,"Swing State",4.455
"Hawaii",2015,0,12,0,0,1,2016,2017,201607,0,0,0,2016,2017,0,31.7,32.6,32.15,1360301,1455273,1440196,573.9,81.08,4.3954363215838,"Democrat",4.792
"Hawaii",2016,0,12,0,0,1,2016,2017,201607,0,0,0,2016,2017,0,31.7,32.6,32.15,1360301,1455273,1440196,573.9,81.08,4.3954363215838,"Democrat",4.792
"Hawaii",2017,0,12,0,0,1,2016,2017,201607,0,0,0,2016,2017,0,31.7,32.6,32.15,1360301,1455273,1440196,573.9,81.08,4.3954363215838,"Democrat",4.792
"Hawaii",2018,0,12,0,0,1,2016,2017,201607,0,0,0,2016,2017,0,31.7,32.6,32.15,1360301,1455273,1440196,573.9,81.08,4.3954363215838,"Democrat",4.792
"Hawaii",2019,0,12,0,0,1,2016,2017,201607,0,0,0,2016,2017,0,31.7,32.6,32.15,1360301,1455273,1440196,573.9,81.08,4.3954363215838,"Democrat",4.792
"Hawaii",2020,0,12,0,0,1,2016,2017,201607,0,0,0,2016,2017,0,31.7,32.6,32.15,1360301,1455273,1440196,573.9,81.08,4.3954363215838,"Democrat",4.792
"Hawaii",2021,15,12,2.77258872223978,0,1,2016,2017,201607,0,0,0,2016,2017,0,31.7,32.6,32.15,1360301,1455273,1440196,573.9,81.08,4.3954363215838,"Democrat",4.792
"Hawaii",2022,21,12,3.09104245335832,0,1,2016,2017,201607,0,0,0,2016,2017,0,31.7,32.6,32.15,1360301,1455273,1440196,573.9,81.08,4.3954363215838,"Democrat",4.792
"Idaho",2015,0,13,0,0,0,0,0,0,0,0,0,0,0,0,18.3,19.8,19.05,1567582,1839092,1939033,744.1,44.4888888888889,3.79523947010485,"Republican",4.68
"Idaho",2016,24,13,3.2188758248682,0,0,0,0,0,0,0,0,0,0,0,18.3,19.8,19.05,1567582,1839092,1939033,744.1,44.4888888888889,3.79523947010485,"Republican",4.68
"Idaho",2017,11,13,2.484906649788,0,0,0,0,0,0,0,0,0,0,0,18.3,19.8,19.05,1567582,1839092,1939033,744.1,44.4888888888889,3.79523947010485,"Republican",4.68
"Idaho",2018,42,13,3.76120011569356,0,0,0,0,0,0,0,0,0,0,0,18.3,19.8,19.05,1567582,1839092,1939033,744.1,44.4888888888889,3.79523947010485,"Republican",4.68
"Idaho",2019,30,13,3.43398720448515,0,0,0,0,0,0,0,0,0,0,0,18.3,19.8,19.05,1567582,1839092,1939033,744.1,44.4888888888889,3.79523947010485,"Republican",4.68
"Idaho",2020,43,13,3.78418963391826,0,0,0,0,0,0,0,0,0,0,0,18.3,19.8,19.05,1567582,1839092,1939033,744.1,44.4888888888889,3.79523947010485,"Republican",4.68
"Idaho",2021,72,13,4.29045944114839,0,0,0,0,0,0,0,0,0,0,0,18.3,19.8,19.05,1567582,1839092,1939033,744.1,44.4888888888889,3.79523947010485,"Republican",4.68
"Idaho",2022,89,13,4.49980967033027,0,0,0,0,0,0,0,0,0,0,0,18.3,19.8,19.05,1567582,1839092,1939033,744.1,44.4888888888889,3.79523947010485,"Republican",4.68
"Illinois",2015,460,14,6.13339804299665,1,0,0,0,0,0,0,0,0,0,0,27.8,30.7,29.25,12830632,12812545,12582032,743.8,53.3888888888889,3.97760265107413,"Democrat",4.159
"Illinois",2016,775,14,6.65415252018322,1,0,0,0,0,0,0,0,0,0,0,27.8,30.7,29.25,12830632,12812545,12582032,743.8,53.3888888888889,3.97760265107413,"Democrat",4.159
"Illinois",2017,954,14,6.86171134048073,1,0,0,0,0,0,0,0,0,0,0,27.8,30.7,29.25,12830632,12812545,12582032,743.8,53.3888888888889,3.97760265107413,"Democrat",4.159
"Illinois",2018,973,14,6.88141130364254,1,0,0,0,0,0,0,0,0,0,0,27.8,30.7,29.25,12830632,12812545,12582032,743.8,53.3888888888889,3.97760265107413,"Democrat",4.159
"Illinois",2019,867,14,6.76619171466035,1,0,0,0,0,0,0,0,0,0,0,27.8,30.7,29.25,12830632,12812545,12582032,743.8,53.3888888888889,3.97760265107413,"Democrat",4.159
"Illinois",2020,1123,14,7.02464903045364,1,0,0,0,0,0,0,0,0,0,0,27.8,30.7,29.25,12830632,12812545,12582032,743.8,53.3888888888889,3.97760265107413,"Democrat",4.159
"Illinois",2021,1003,14,6.91174730025167,1,0,0,0,0,0,0,0,0,0,0,27.8,30.7,29.25,12830632,12812545,12582032,743.8,53.3888888888889,3.97760265107413,"Democrat",4.159
"Illinois",2022,1047,14,6.95463886488099,1,0,0,0,0,0,0,0,0,0,0,27.8,30.7,29.25,12830632,12812545,12582032,743.8,53.3888888888889,3.97760265107413,"Democrat",4.159
"Indiana",2015,223,15,5.41164605185504,0,1,2017,2018,201707,0,0,0,2017,2018,1,22.3,23.9,23.1,6483802,6785668,6833037,863.5,53.2111111111111,3.97426723001234,"Republican",4.638
"Indiana",2016,342,15,5.83773044716594,0,1,2017,2018,201707,0,0,0,2017,2018,1,22.3,23.9,23.1,6483802,6785668,6833037,863.5,53.2111111111111,3.97426723001234,"Republican",4.638
"Indiana",2017,559,15,6.32793678372919,0,1,2017,2018,201707,0,0,0,2017,2018,1,22.3,23.9,23.1,6483802,6785668,6833037,863.5,53.2111111111111,3.97426723001234,"Republican",4.638
"Indiana",2018,500,15,6.21660610108486,0,1,2017,2018,201707,0,0,0,2017,2018,1,22.3,23.9,23.1,6483802,6785668,6833037,863.5,53.2111111111111,3.97426723001234,"Republican",4.638
"Indiana",2019,568,15,6.34388043412633,0,1,2017,2018,201707,0,0,0,2017,2018,1,22.3,23.9,23.1,6483802,6785668,6833037,863.5,53.2111111111111,3.97426723001234,"Republican",4.638
"Indiana",2020,848,15,6.74405918631135,0,1,2017,2018,201707,0,0,0,2017,2018,1,22.3,23.9,23.1,6483802,6785668,6833037,863.5,53.2111111111111,3.97426723001234,"Republican",4.638
"Indiana",2021,851,15,6.74758652682932,0,1,2017,2018,201707,0,0,0,2017,2018,1,22.3,23.9,23.1,6483802,6785668,6833037,863.5,53.2111111111111,3.97426723001234,"Republican",4.638
"Indiana",2022,717,15,6.57646956904822,0,1,2017,2018,201707,0,0,0,2017,2018,1,22.3,23.9,23.1,6483802,6785668,6833037,863.5,53.2111111111111,3.97426723001234,"Republican",4.638
"Iowa",2015,25,16,3.25809653802148,0,0,0,0,0,2019,1,201807,2018,2019,0,22.8,23.6,23.2,3046355,3190372,3200517,752.3,49.0555555555556,3.8929534427078,"Republican",5.463
"Iowa",2016,46,16,3.85014760171006,0,0,0,0,0,2019,1,201807,2018,2019,0,22.8,23.6,23.2,3046355,3190372,3200517,752.3,49.0555555555556,3.8929534427078,"Republican",5.463
"Iowa",2017,45,16,3.8286413964891,0,0,0,0,0,2019,1,201807,2018,2019,0,22.8,23.6,23.2,3046355,3190372,3200517,752.3,49.0555555555556,3.8929534427078,"Republican",5.463
"Iowa",2018,63,16,4.15888308335967,0,0,0,0,0,2019,1,201807,2018,2019,0,22.8,23.6,23.2,3046355,3190372,3200517,752.3,49.0555555555556,3.8929534427078,"Republican",5.463
"Iowa",2019,66,16,4.20469261939097,0,0,0,0,0,2019,1,201807,2018,2019,0,22.8,23.6,23.2,3046355,3190372,3200517,752.3,49.0555555555556,3.8929534427078,"Republican",5.463
"Iowa",2020,105,16,4.66343909411207,0,0,0,0,0,2019,1,201807,2018,2019,0,22.8,23.6,23.2,3046355,3190372,3200517,752.3,49.0555555555556,3.8929534427078,"Republican",5.463
"Iowa",2021,98,16,4.59511985013459,0,0,0,0,0,2019,1,201807,2018,2019,0,22.8,23.6,23.2,3046355,3190372,3200517,752.3,49.0555555555556,3.8929534427078,"Republican",5.463
"Iowa",2022,84,16,4.44265125649032,0,0,0,0,0,2019,1,201807,2018,2019,0,22.8,23.6,23.2,3046355,3190372,3200517,752.3,49.0555555555556,3.8929534427078,"Republican",5.463
"Kansas",2015,30,17,3.43398720448515,0,0,0,0,0,0,0,0,0,0,0,24,26.9,25.45,2853118,2937847,2937150,790.4,55.7333333333333,4.02057841198249,"Republican",4.34
"Kansas",2016,14,17,2.70805020110221,0,0,0,0,0,0,0,0,0,0,0,24,26.9,25.45,2853118,2937847,2937150,790.4,55.7333333333333,4.02057841198249,"Republican",4.34
"Kansas",2017,0,17,0,0,0,0,0,0,0,0,0,0,0,0,24,26.9,25.45,2853118,2937847,2937150,790.4,55.7333333333333,4.02057841198249,"Republican",4.34
"Kansas",2018,40,17,3.71357206670431,0,0,0,0,0,0,0,0,0,0,0,24,26.9,25.45,2853118,2937847,2937150,790.4,55.7333333333333,4.02057841198249,"Republican",4.34
"Kansas",2019,78,17,4.36944785246702,0,0,0,0,0,0,0,0,0,0,0,24,26.9,25.45,2853118,2937847,2937150,790.4,55.7333333333333,4.02057841198249,"Republican",4.34
"Kansas",2020,80,17,4.39444915467244,0,0,0,0,0,0,0,0,0,0,0,24,26.9,25.45,2853118,2937847,2937150,790.4,55.7333333333333,4.02057841198249,"Republican",4.34
"Kansas",2021,173,17,5.15905529921453,0,0,0,0,0,0,0,0,0,0,0,24,26.9,25.45,2853118,2937847,2937150,790.4,55.7333333333333,4.02057841198249,"Republican",4.34
"Kansas",2022,147,17,4.99721227376411,0,0,0,0,0,0,0,0,0,0,0,24,26.9,25.45,2853118,2937847,2937150,790.4,55.7333333333333,4.02057841198249,"Republican",4.34
"Kentucky",2015,338,18,5.82600010738045,1,1,2017,2017,201706,0,0,0,2017,2017,1,23.1,25.4,24.25,4339367,4505893,4512310,947.2,57.2555555555556,4.04752467799796,"Republican",3.437
